AthleteID,FullName,Gender],CountryID
20152,SABATINI  Gabriela,Women,ARG
20153,SABEJEW  Arawat,Men,GER
20154,SABIROV  Shamil,Men,URS
20155,SABLIKOVA  Martina,Women,CZE
20156,SABO  Iosef,Men,URS
20157,SABONIS  Arvydas,Men,LTU
20158,SABONIS  Arvydas,Men,URS
20159,SABOT  Hamilton,Men,FRA
20162,SACCARO  Gianluigi,Men,ITA
20163,SACCHETTI  Romeo,Men,ITA
20164,SACCHI  Enzo,Men,ITA
20165,SACCHI  Luca,Men,ITA
20166,SACHENBACHER  Evi,Women,GER
20167,SACHENBACHER STEHLE  Evi,Women,GER
20168,SACHENBACHER-STEHLE  Evi,Women,GER
20170,SACRAMONE  Alicia,Women,USA
20171,SADA  Tokuhei,Men,JPN
20172,SADA  Victor,Men,ESP
20173,SADALSKI  Wlodzimierz,Men,POL
20174,SÃ–DERGREN  Benny,Men,SWE
20175,SÃ–DERGREN  Karl Haakan,Men,SWE
20176,SÃ–DERSTRÃ–M  Dan,Men,SWE
20177,SADOVA  Natalya,Women,RUS
20178,SADOVNYCHA  Olena,Women,UKR
20179,SADOVSKAIA  Tatiana,Women,EUN
20180,SADOVYI  Evgueni,Men,EUN
20181,SAEED  Anwar,Men,PAK
20182,SAEI  Hadi,Men,IRI
20183,SAELEN  Frithjof,Men,NOR
20184,SAETHER  Olaf,Men,NOR
20185,SAETHER  Ole Andreas,Men,NOR
20186,SAETRE  Lasse,Men,NOR
20187,SAETTEM  Birgitte,Women,NOR
20188,SAFIN  Chasame,Men,URS
20189,SAFINA  Dinara,Women,RUS
20190,SAFINA  Yulia,Women,URS
20191,SAFINE  Rinnat,Men,URS
20192,SAFRONOV  Vladimir,Men,URS
20193,SAFRONOVA  Natalia,Women,RUS
20194,SAGARADZE  Guliko,Men,URS
20195,SAGEDER  Alfred,Men,AUT
20196,SAGIR  Taner,Men,TUR
20197,SAGI-ROZSNYOI  Katalin,Women,HUN
20198,SAGSTUEN  Einar,Men,NOR
20199,SAGSTUEN  Tonje,Women,NOR
20200,SAHIN  Ramazan,Men,TUR
20201,SAHLSTEIN  Einar Werner,Men,FIN
20202,SAID GUERNI  Djabir,Men,ALG
20203,SAIDI-SIEF  Ali,Men,ALG
20204,SAIDOV  Rustam,Men,UZB
20205,SAIFPOUR-SAIDABADI  Mohammad Ebrahim,Men,IRI
20206,SAIGO  Yasuyuki,Men,JPN
20207,SAILER  Anton,Men,AUT
20208,SAIMAN  Nurfitriyana,Women,INA
20209,SAIMO  Sylvi Riitta,Women,FIN
20210,SAIN  David,Men,CRO
20211,SAINJARGAL  Nyam-Ochir,Men,MGL
20212,SAINT CYR  Henri,Men,SWE
20213,SAINT-FORT PAILLARD  Jean Gerard,Men,FRA
20214,SAIRA  Esko,Men,FIN
20215,SAIT  Munir,Men,IND
20216,SAITIEV  Adam,Men,RUS
20217,SAITO  Haruka,Women,JPN
20218,SAITO  Hiroya,Men,JPN
20219,SAITO  Hitoshi,Men,JPN
20220,SAITO  Ikuzo,Men,JPN
20221,SAITOV  Oleg,Men,RUS
20222,SAIVE  Ferdinand,Men,BEL
20223,SAKAGUCHI  Hiroyuki,Men,JPN
20224,SAKAGUCHI  Mizuho,Women,JPN
20225,SAKAI  Hiroko,Women,JPN
20226,SAKAI  Yoshio,Men,JPN
20228,SAKAMOTO  Koki,Men,JPN
20229,SAKAMOTO  Naoko,Women,JPN
20230,SAKAMOTO  Tsutomu,Men,JPN
20231,SAKANDELIDZE  Zurab,Men,URS
20232,SAKAUE  Yoko,Women,JPN
20233,SAKER  Frank Warren,Men,CAN
20234,SAKHNOV  Vladimir,Men,URS
20235,SAKIC  Joe,Men,CAN
20236,SAKICKIENE  Birute,Women,LTU
20237,SAKODA  Saori,Women,JPN
20238,SAKOVICS  Jozsef,Men,HUN
20239,SAKURAI  Takao,Men,JPN
20240,SALA  Albert,Men,ESP
20241,SALA  Ramon,Men,ESP
20242,SALADINO ARANDA  Irving Jahir,Men,PAN
20243,SALADUKHA  Olga,Women,UKR
20244,SALAFIA  Emilio,Men,ITA
20245,SALAS  Joseph,Men,USA
20246,SALAS CHAVES  Jorge Alberto,Men,ARG
20247,SALAS PEREZ  Carlos,Men,CUB
20248,SALAZAR  Diego,Men,COL
20249,SALAZAR BLANCO  Iridia,Women,MEX
20250,SALAZAR BLANCO  Oscar Francisco,Men,MEX
20251,SALCHOW  Ulrich,Men,SWE
20252,SALCIDO  Carlos,Men,MEX
20253,SALDADZE  Davyd,Men,UKR
20254,SALDOMBIDE  Z.,Men,URU
20255,SALE  Jamie,Women,CAN
20256,SALEN  Dagmar,Men,SWE
20257,SALEN  Gsta,Men,SWE
20258,SALEN  Sven,Men,SWE
20259,SALESSE  Michel,Men,FRA
20260,SALFICKY  Dusan,Men,CZE
20261,SALICA  Louis,Men,USA
20262,SALIGER  Stefan,Men,GER
20264,SALIKHOVA  Roza,Women,URS
20265,SALIM  Nazim,Men,PAK
20266,SALIMIKORDASIABI  Behdad,Men,IRI
20267,SALING  George J. Jr.,Men,USA
20268,SALINS,Men,FRA
20269,SALISBURY  Edwin Lyle,Men,USA
20270,SALISBURY  John Edward,Men,GBR
20271,SALLAY  Andras,Men,HUN
20272,SALLES  Raymond Julien,Men,FRA
20273,SALMEEN  Annette,Women,USA
20274,SALMI  Sulo Artur,Men,FIN
20275,SALMINEN  Ilmari,Men,FIN
20276,SALMINEN  Max,Men,SWE
20277,SALMINEN  Sakari,Men,FIN
20278,SALMINEN  Veikko,Men,FIN
20279,SALMON  Gaston C.J.M.,Men,BEL
20280,SALMON  Riley,Men,USA
20281,SALMONS  Steven Edward,Men,USA
20282,SALNIKOV  Aleksandr,Men,URS
20283,SALNIKOV  Sergei,Men,URS
20284,SALNIKOV  Vladimir,Men,URS
20285,SALNIKOV  Yuri,Men,URS
20286,SALO  Paivi,Women,FIN
20287,SALO  Sami,Men,FIN
20288,SALO  Teemu,Men,FIN
20289,SALO  Tommy,Men,SWE
20290,SALOMAKI  Jouko,Men,FIN
20291,SALOMONS  Pieter Johannes Alexander,Men,NED
20292,SALOMONSON  Leonardus,Men,NED
20293,SALONEN  Toivo,Men,FIN
20294,SALOVAARA  Aarne,Men,FIN
20295,SALTSYN  Yevgeni,Men,URS
20296,SALUKVADZE  Nino,Women,GEO
20297,SALUKVADZE  Nino,Women,URS
20298,SALUMAE  Erika,Women,EST
20299,SALUMAE  Erika,Women,URS
20300,SALVADOR SUCAR  Antonio,Men,BRA
20301,SALVADORI  Cesare,Men,ITA
20302,SALVATORI  Ilaria,Women,ITA
20303,SALVESEN  B.,Men,NOR
20304,SALVESEN  Jens,Men,NOR
20305,SALVI  Paolo,Men,ITA
20306,SALZGEBER  Ulla,Women,GER
20307,SALZMANN  Urs,Men,SUI
20308,SAMBO  Renzo,Men,ITA
20309,SAMELE  Luigi,Men,ITA
20310,SAMESHIMA  Aya,Women,JPN
20311,SAMITIER VILALTA  Jos,Men,ESP
20312,SAMKOVA  Eva,Women,CZE
20313,SAMMALLAHTI  Heikki,Men,FIN
20314,SAMOLENKO  George,Men,CAN
20315,SAMOLENKO-DOROVSKIKH  Tatyana,Women,URS
20316,SAMOTSVETOV  Anatoli,Men,URS
20317,SAMOYLOV  Vitali,Men,URS
20318,SAMPAIO CARDOSO  Rogerio,Men,BRA
20319,SAMPANIS  Leonidas,Men,GRE
20320,SAMPSON  Edward Horace,Men,USA
20321,SAMSE  Leroy,Men,USA
20322,SAMSONOV  Sergei,Men,RUS
20323,SAMSONOV  Yevgeni,Men,URS
20324,SAMUEL  Alexandre,Men,BRA
20325,SAMUEL RAMOS  Adriana,Women,BRA
20326,SAMUELSON  Robert Lewis,Men,USA
20327,SAMUELSSON  Evelina,Women,SWE
20328,SAMUELSSON  Gunnar,Men,SWE
20329,SAMUELSSON  Lennart,Men,SWE
20330,SAMUELSSON  Mikael,Men,SWE
20331,SAMUELSSON  Tommy,Men,SWE
20333,SAMURGASHEV  Varteres,Men,RUS
20334,SAN EMETERIO  Fernando,Men,ESP
20335,SAN EPIFANIO RUIZ  Juan Antonio,Men,ESP
20336,SANADZE  Levan,Men,URS
20337,SANATKARAN  Mohammad Ali,Men,IRI
20338,SANCHEZ  Elier,Men,CUB
20339,SANCHEZ  Emilio,Men,ESP
20340,SANCHEZ  Eriel,Men,CUB
20341,SANCHEZ  Felix,Men,DOM
20342,SANCHEZ  German,Men,MEX
20343,SANCHEZ  Juan Ignacio,Men,ARG
20344,SANCHEZ  Samuel,Men,ESP
20345,SANCHEZ ALARCON  Ricardo,Men,ESP
20346,SANCHEZ AMITA  Wilber,Men,CUB
20347,SANCHEZ GUERRERO  Joel,Men,MEX
20348,SANCHEZ LUNA  Francisco,Men,ESP
20349,SANCHEZ MOCCIA  Rocio,Women,ARG
20350,SANCHEZ SALFRAN  Martha,Women,CUB
20351,SANCHEZ SOTO  Laura,Women,MEX
20352,SANCHEZ-VICARIO  Arantxa,Women,ESP
20353,SANCHO  Agustin,Men,ESP
20354,SANDAUNE  Brit,Women,NOR
20355,SANDBECH  Staale,Men,NOR
20356,SANDBERG  Erik,Men,SWE
20357,SANDBERG  Gsta,Men,SWE
20358,SANDBERG  Harald,Men,SWE
20359,SANDBERG  S.,Men,SWE
20360,SANDBERG  Tom,Men,NOR
20361,SANDBLOM  C.G.,Men,SWE
20362,SANDBLOM  J.N.,Men,SWE
20363,SANDBLOM  J.P.,Men,SWE
20364,SANDBORN  Allen Ream,Men,USA
20365,SANDE  Christopher,Men,KEN
20366,SANDELIN  Eino,Men,FIN
20367,SANDELIN  Karl Viktor Torsten,Men,FIN
20368,SANDENO  Kaitlin,Women,USA
20369,SANDER-DOMAGELLA  Maria,Women,GER
20370,SANDERS  Anthony,Men,USA
20371,SANDERS  Franklynn,Men,USA
20372,SANDERS  Hayes Edward,Men,USA
20373,SANDERS  Richard Joseph,Men,USA
20374,SANDERS  Summer,Women,USA
20375,SANDERS  Terence,Men,GBR
20376,SANDERS-KEYZER  Annemarie,Women,NED
20377,SANDERSON  Cael,Men,USA
20378,SANDERSON  Ronald Harcour,Men,GBR
20379,SANDERSON  Teresa,Women,GBR
20381,SANDIE  Shelley,Women,AUS
20383,SANDLER  ├ûrjan,Men,SWE
20384,SANDLER  Ã–rjan,Men,SWE
20385,SANDRAS  Gustave,Men,FRA
20386,SANDRO,Men,BRA
20387,SANDRO  Alex,Men,BRA
20388,SANDS  Charles Edward,Men,USA
20389,SANDS  Leevan,Men,BAH
20390,SANDSTOD  Michael,Men,DEN
20391,SANDSTR├ûM  Ulf,Men,SWE
20392,SANDSTRÃ–M  Ulf,Men,SWE
20393,SANDSTRM  Bertil,Men,SWE
20394,SANDSTRM  Folke,Men,SWE
20395,SANDSTRM  Nils,Men,SWE
20396,SANDSTROEM  Thomas,Men,SWE
20397,SANDURSKI  Adam,Men,POL
20398,SANDVE  Monica,Women,NOR
20399,SANEEV  Viktor,Men,URS
20400,SANFRATELLO  Ippolito,Men,ITA
20401,SANG  Julius,Men,KEN
20402,SANG  Patrick,Men,KEN
20403,SANG  Xue,Women,CHN
20404,SANGLARD  Ana Flavia,Women,BRA
20405,SANGOUMA  Daniel,Men,FRA
20406,SANKOVICH  Ksenia,Women,BLR
20407,SANKOVICH  Kseniya,Women,BLR
20408,SANO  Yuko,Women,JPN
20409,SANS  Jordi,Men,ESP
20410,SANSON  Boris,Men,FRA
20411,SANTANA  Rodrigo,Men,BRA
20413,SANTELLI  Italo,Men,ITA
20414,SANTHA  Lajos,Men,HUN
20415,SANTIN  Guido,Men,ITA
20416,SANTONI  Elisa,Women,ITA
20417,SANTOROMITO  Jenna,Women,AUS
20418,SANTOROMITO  Mia,Women,AUS
20419,SANTOS  Adriana Aparecida,Women,BRA
20420,SANTOS  Cintia,Women,BRA
20421,SANTOS  Daniel,Men,PUR
20422,SANTOS  Kelly,Women,BRA
20423,SANTOS  Luguelin,Men,DOM
20424,SANTOS  Paulo,Men,BRA
20425,SANTOS  Ricardo,Men,BRA
20426,SANTOS  Sergio,Men,BRA
20427,SANTOS  Sergio Dutra,Men,BRA
20428,SANTOS BATISTA  Joao,Men,BRA
20429,SANZ  Carlos,Men,ESP
20430,SANZ  Fernand,Men,FRA
20431,SANZO  Salvatore,Men,ITA
20432,SAPEGA  Yuri,Men,URS
20433,SAPENTER  Deborah Elaine,Women,USA
20434,SAPIC  Aleksandar,Men,SCG
20437,SAPIYEV  Serik,Men,KAZ
20439,SAPRONENKO  Evgeni,Men,LAT
20440,SAPRYKIN  Aleksandr,Men,URS
20441,SARACEVIC  Zlatko,Men,CRO
20443,SARAUDI  Giulio,Men,ITA
20444,SARBY  Rickard,Men,SWE
20445,SARGEANT  James Fred Robert,Men,AUS
20446,SARGSIAN  Inessa,Women,RUS
20447,SARIALP  Ruhi,Men,TUR
20448,SARIC  Sandra,Women,CRO
20449,SARKANY-BALASZ  Erzebet,Women,HUN
20450,SARKISYAN  Stepan,Men,URS
20451,SARKZI  Gabor,Men,HUN
20452,SARLOS  Gyrgy,Men,HUN
20453,SARMIENTO  Mauro,Men,ITA
20454,SARMIENTOS BIOS  Victoriano,Men,CUB
20455,SARNER  Craig,Men,USA
20456,SAROSI  Laszlo,Men,HUN
20457,SARRADE  Emile,Men,FRA
20458,SARROCCHI  Giulio,Men,ITA
20459,SARSEKBAYEV  Bakhyt,Men,KAZ
20460,SARTORETTI  Andrea,Men,ITA
20461,SARTORI  Alessio,Men,ITA
20462,SARTORI  Nicola,Men,ITA
20463,SARYCHEVA  Tatyana,Women,URS
20464,SASAHARA  Shozo,Men,JPN
20465,SASAKI  Setsuko,Women,JPN
20466,SASICS  Szvetiszlav,Men,HUN
20467,SASS  Anatoli,Men,URS
20468,SATCH  William,Men,GBR
20469,SATO  Eric,Men,USA
20470,SATO  Hisayoshi,Men,JPN
20471,SATO  Liane Lissa,Women,USA
20472,SATO  Mitsuru,Men,JPN
20473,SATO  Rie,Women,JPN
20474,SATO  Shinichi,Men,JPN
20475,SATO  Tetsuo,Men,JPN
20476,SATO  Tomoaki,Men,JPN
20477,SATO  Toshiharu,Men,JPN
20478,SATO  Yasuhiro,Men,JPN
20479,SATO  Yasutaka,Men,JPN
20480,SATO  Yuki,Women,JPN
20481,SATORI  Imre,Men,HUN
20482,SATOYA  Tae,Women,JPN
20484,SATTARKHANOV  Bekzat,Men,KAZ
20485,SATTIN  Rebecca,Women,AUS
20486,SATTLER  Norbert,Men,AUT
20487,SAUBERT  Jean,Women,USA
20490,SAUER  Martin,Men,GER
20492,SAUERBREIJ  Nicolien,Women,NED
20493,SAUERBRUNN  Becky,Women,USA
20494,SAULTERS  Glynn,Men,USA
20495,SAUNDERS  David Patrick,Men,USA
20496,SAUNDERS  Townsend,Men,USA
20497,SAUSER  Christoph,Men,SUI
20498,SAUTIN  Dmitry,Men,EUN
20499,SAUTIN  Dmitry,Men,RUS
20500,SAUTREAU,Men,FRA
20501,SAVAGE  Brian,Men,CAN
20502,SAVAGE  Leslie,Men,GBR
20503,SAVAGE  Paul,Men,CAN
20504,SAVANI  Cristian,Men,ITA
20505,SAVCHENKO  Aliona,Women,GER
20506,SAVCHENKO  Viktor,Men,URS
20507,SAVELIEV  Ilia,Men,RUS
20508,SAVELYEV  Sergey,Men,URS
20509,SAVELYEVA  Tatyana,Women,URS
20510,SAVERY  Jill,Women,USA
20511,SAVIC  Dejan,Men,SCG
20517,SAVICHEV  Yuri,Men,URS
20518,SAVIGNE SAVIGNE  Jesus,Men,CUB
20519,SAVILLE  Eleanor,Women,USA
20520,SAVILLE  Jane,Women,AUS
20521,SAVIN  Aleksandr,Men,URS
20522,SAVIN  Vitaly,Men,URS
20523,SAVINA  Nina,Women,URS
20524,SAVINOVA  Mariya,Women,RUS
20525,SAVIO,Men,BRA
20526,SAVIOLA  Javier,Men,ARG
20527,SAVITSKAYA  Galina,Women,URS
20528,SAVKINA  Larisa,Women,URS
20529,SAVOLAINEN  Heikki,Men,FIN
20530,SAVOLAINEN  Jaana,Women,FIN
20531,SAVON  Amarilys,Women,CUB
20532,SAVON  Felix,Men,CUB
20533,SAVORINI  Luciano,Men,ITA
20534,SAVRAYUK  Anzhelika,Women,ITA
20535,SAWA  Homare,Women,JPN
20536,SAWANT  Govind,Men,IND
20537,SAWYER  Danieledward,Men,USA
20538,SAYED  Ali,Men,IND
20539,SAYED  Osman,Men,EGY
20540,SAYRE  John Anthony,Men,USA
20541,SAYTIEV  Buvaysa,Men,RUS
20542,SAZANOVICH  Natalya,Women,BLR
20543,SAZHIDOV  Sazhid,Men,RUS
20544,SBIHI  Mohamed,Men,GBR
20545,SBY  Egil Wike,Men,NOR
20546,SBY  Tove Goltermann,Women,DEN
20547,SCADUTO  Antonio Massimiliano,Men,ITA
20548,SCALONGNE  Dirk,Men,NED
20549,SCALZO  Giovanni,Men,ITA
20550,SCALZONE  Angelo,Men,ITA
20551,SCANLAN  Susie,Women,USA
20552,SCAPIN  Ylenia,Women,ITA
20553,SCARABELLO  Luigi,Men,ITA
20554,SCARF  Richard Edward,Men,AUS
20556,SCARLETT  Fred,Men,GBR
20557,SCARON  Milton A.,Men,URU
20558,SCARONE  Hector,Men,URU
20559,SCARONE  Mariela,Women,ARG
20560,SCARPA  Daniele,Men,ITA
20561,SCATTURIN  Giovanni,Men,ITA
20563,SCERBATIHS  Viktors,Men,LAT
20564,SCH├äFER  Karl,Men,AUT
20565,SCH├äRER  Erich,Men,SUI
20568,SCH├ûNB├äCHLER  Andreas,Men,SUI
20569,SCH├ûPF  Regina,Women,AUT
20570,SCHÃ„FER  Karl,Men,AUT
20571,SCHÃ„RER  Erich,Men,SUI
20572,SCHAAD  Andreas,Men,SUI
20573,SCHAAF  Petra,Women,GER
20574,SCHACHNER  Franz,Men,AUT
20576,SCHADE  Herbert,Men,GER
20577,SCHAEFER  Jan,Men,GER
20578,SCHAEFFER  Wendy,Women,AUS
20579,SCHAFER  Fritz,Men,GER
20582,SCHALL JATYR  Eduardo,Men,BRA
20585,SCHÃ–NBÃ„CHLER  Andreas,Men,SUI
20586,SCHANDORFF  Axel Carl,Men,DEN
20587,SCHÃ–PF  Regina,Women,AUT
20588,SCHAR  T.,Men,SUI
20589,SCHARDT  Arlie Alfred,Men,USA
20590,SCHAROWSKY  Justus,Men,GER
20591,SCHARTAU  Frans Albert,Men,SWE
20592,SCHATZMANN  Samuel,Men,SUI
20593,SCHAUDT  Martin,Men,GER
20595,SCHAUERS  Joseph Anthony,Men,USA
20596,SCHAUS  Molly,Women,USA
20597,SCHCHLIN  Hans W.,Men,SUI
20598,SCHCHLIN  Karl F.,Men,SUI
20599,SCHEDER-BIESCHIN  Felix,Men,GER
20600,SCHEEPSTRA  Maartje,Women,NED
20601,SCHEFF  Otto,Men,AUT
20604,SCHEIDT  Robert,Men,BRA
20606,SCHELL  Frank Reaner,Men,USA
20607,SCHELL  Ute,Women,GER
20608,SCHELLEKENS  Anne,Women,NED
20609,SCHELLEKENS-BARTELS  Imke,Women,NED
20610,SCHELLENBERG  Tobias,Men,GER
20611,SCHELLER  Heinrich,Men,SUI
20612,SCHELLING  Florence,Women,SUI
20613,SCHEMPP  Simon,Men,GER
20614,SCHENK  Ard,Men,NED
20616,SCHENK  Franziska,Women,GER
20618,SCHENKER  Zoltan,Men,HUN
20621,SCHER  Giorgio,Men,ITA
20622,SCHERBART  Hans,Men,GER
20623,SCHERBO  Vitaly,Men,BLR
20624,SCHERBO  Vitaly,Men,EUN
20625,SCHERER  Fernando,Men,BRA
20627,SCHERPENHUYZEN  Hendrik Dorotheus,Men,NED
20628,SCHERR  William Edwin,Men,USA
20629,SCHERRER  Eduard,Men,SUI
20631,SCHEUER  Michael,Men,GER
20632,SCHEURMANN  Werner,Men,SUI
20633,SCHEWETTA  Francois,Men,FRA
20634,SCHFER  Gustav,Men,GER
20635,SCHFER  H.,Men,GER
20636,SCHFER  Willy,Men,SUI
20637,SCHFFER-MAYER  Ine,Women,AUT
20638,SCHIANDER  Finn,Men,NOR
20639,SCHIAVIO  Angelo,Men,ITA
20640,SCHIBOR,Men,BUL
20642,SCHIERHOLTZ  Nate,Men,USA
20643,SCHIERMEYER  Rene,Men,FRA
20644,SCHIFANO  Helen Mary,Women,USA
20645,SCHIFFERER  Andreas,Men,AUT
20646,SCHILD  Marlies,Women,AUT
20647,SCHILD  Martina,Women,SUI
20648,SCHILLER  Stephanie,Women,GER
20649,SCHILLES  Maurice,Men,FRA
20650,SCHINDELHOLZ  Lorenz,Men,SUI
20651,SCHIPPER  Jess,Women,AUS
20652,SCHIPPER  Jessicah,Women,AUS
20654,SCHIRMER  istein,Men,NOR
20655,SCHJELDERUP  Thorleif,Men,NOR
20656,SCHJOLDAGER  Mette,Women,DEN
20657,SCHJTT  Halfdan,Men,NOR
20658,SCHJTT  Trygve,Men,NOR
20659,SCHL├äPPI  Alfred,Men,SUI
20660,SCHL├äPPI  Heinrich,Men,SUI
20661,SCHLÃ„PPI  Alfred,Men,SUI
20662,SCHLÃ„PPI  Heinrich,Men,SUI
20664,SCHLANGER  Melanie,Women,AUS
20665,SCHLATMANN  Gert Jan,Men,NED
20666,SCHLEE  Charles,Men,USA
20667,SCHLEGEL  Bradley,Men,CAN
20668,SCHLEIMER  Joseph,Men,CAN
20669,SCHLEINKOFER  Josef,Men,GER
20670,SCHLEPER  Anne,Women,USA
20673,SCHLICKENRIEDER  Peter,Men,GER
20675,SCHLIERENZAUER  Gregor,Men,AUT
20678,SCHLTTER  P.,Men,DEN
20679,SCHLUETTER  Andreas,Men,GER
20680,SCHLUNEGGER  Hedy,Women,SUI
20681,SCHMAL  Adolf,Men,AUT
20682,SCHMALIX  Heinz,Men,GER
20684,SCHMALZER  Alfred,Men,AUT
20686,SCHMANN  Jochen,Men,GER
20689,SCHMETZ  Bernard,Men,FRA
20691,SCHMID  Eduard,Men,SUI
20693,SCHMID  Karl,Men,SUI
20694,SCHMID  Kurt,Men,SUI
20695,SCHMID  Manfred,Men,AUT
20696,SCHMID  Michael,Men,SUI
20697,SCHMID  Rudolf,Men,AUT
20699,SCHMID  Sven,Men,GER
20705,SCHMIDT  Frederick Weber,Men,USA
20707,SCHMIDT  Herbert,Men,GER
20708,SCHMIDT  Hubertus,Men,GER
20711,SCHMIDT  Jozef,Men,POL
20712,SCHMIDT  Kathryn Joan,Women,USA
20713,SCHMIDT  Lauritz Thure Thrap,Men,NOR
20715,SCHMIDT  Markus,Men,AUT
20719,SCHMIDT  Richard,Men,GER
20720,SCHMIDT  Rikke,Women,DEN
20721,SCHMIDT  Sophie Diana,Women,CAN
20722,SCHMIDT  Sybille,Women,GER
20723,SCHMIDT  Thomas,Men,GER
20726,SCHMIDT  Willard Theodore,Men,USA
20727,SCHMIDT  William David,Men,USA
20732,SCHMIEDLIN  Paul,Men,SUI
20733,SCHMIERER  August,Men,GER
20734,SCHMIRLER  Sandra,Women,CAN
20735,SCHMITT  Allison,Women,USA
20737,SCHMITT  Arnd Rdiger,Men,GER
20739,SCHMITT  Erich,Men,SUI
20740,SCHMITT  John Victor,Men,USA
20741,SCHMITT  Julie,Women,GER
20742,SCHMITT  Martin,Men,GER
20743,SCHMITT  Pal,Men,HUN
20744,SCHMITZ  Ingeborg,Women,GER
20745,SCHMITZ  Julian,Men,USA
20750,SCHNABEL  Alois,Men,AUT
20752,SCHNABL  Karl,Men,AUT
20753,SCHNE  Max,Men,GER
20754,SCHNEIDAU  A.J.,Men,FRA
20755,SCHNEIDER  Angela,Women,CAN
20756,SCHNEIDER  Dorothee,Women,GER
20757,SCHNEIDER  Hans,Men,GER
20758,SCHNEIDER  Josef,Men,SUI
20759,SCHNEIDER  Julius Gustav Albert,Men,CAN
20761,SCHNEIDER  Marc,Men,USA
20762,SCHNEIDER  Othmar,Men,AUT
20765,SCHNEIDER  Vreni,Women,SUI
20766,SCHNEIDER  William,Men,USA
20767,SCHNEIDERHEINZE  Anja,Women,GER
20769,SCHNEYDER  Nathalie,Women,USA
20770,SCHNITGER  Henri Carel Willem,Men,NED
20771,SCHNOBRICH  Matt,Men,USA
20774,SCHNYDER  Rudolf,Men,SUI
20775,SCHOCH  Philipp,Men,SUI
20776,SCHOCH  Simon,Men,SUI
20780,SCHOEMAN  Roland,Men,RSA
20781,SCHOENFELDER  Rainer,Men,AUT
20782,SCHOENFIELD  Dana Lee,Women,USA
20783,SCHOETTLE  Michael Beaver,Men,USA
20784,SCHOFIELD  Jon,Men,GBR
20786,SCHOLES  Clark Currie,Men,USA
20787,SCHOLES  George,Men,CAN
20788,SCHOLLANDER  Donald Arthur,Men,USA
20789,SCHOLZ  Anke,Women,GER
20790,SCHOLZ  Jackson,Men,USA
20791,SCHOLZ  Lilly,Women,AUT
20792,SCHOLZ  Rudolph John,Men,USA
20793,SCHOMAKER  Iossif,Men,RUS
20794,SCHOMBURGK  Heinrich,Men,GER
20795,SCHONEBORN  Lena,Women,GER
20796,SCHOOF  Lauritz,Men,GER
20797,SCHOPMAN  Janneke,Women,NED
20798,SCHOU-NILSEN  Laila,Women,NOR
20800,SCHR├ûTTLE  Martin,Men,GER
20801,SCHRADE  Dirk,Men,GER
20802,SCHRADER  Hilde,Women,GER
20804,SCHRANZ  Karl,Men,AUT
20805,SCHRÃ–TTLE  Martin,Men,GER
20807,SCHRDER  Helge Muxoll,Men,DEN
20810,SCHRECK  Gerald Click,Men,USA
20812,SCHRECK  Ulrich Rainer,Men,GER
20814,SCHREIBER  Wallace,Men,CAN
20816,SCHRER  Wilhelm,Men,SUI
20817,SCHREUDER  Hinkelien,Women,NED
20819,SCHRGER  Gustav,Men,GER
20822,SCHRIEVER  Erich,Men,SUI
20823,SCHRIVER  Gunnery Ollie,Men,USA
20824,SCHRODER  Gerco,Men,NED
20827,SCHROEDER  Richard Alan,Men,USA
20828,SCHROEDER  Terence Alan,Men,USA
20829,SCHROETER  Reginald John,Men,CAN
20830,SCHROLL  Thomas,Men,AUT
20831,SCHROTH  Frances,Women,USA
20832,SCHROTH  George E.,Men,USA
20833,SCHROTH-LOMADY  Clara Marie,Women,USA
20834,SCHROTT  Karl,Men,AUT
20839,SCHUBA  Beatrix,Women,AUT
20841,SCHUBERT  Grant,Men,AUS
20842,SCHUBERTH  Ludwig,Men,AUT
20843,SCHUBIGER  Otto,Men,SUI
20844,SCHUCK  Anett,Women,GER
20845,SCHUETTLER  Rainer,Men,GER
20846,SCHUFFENHAUER  Bill,Men,USA
20847,SCHUFT  Gustav,Men,GER
20848,SCHUH  Berengere,Women,FRA
20850,SCHUIL  Richard,Men,NED
20851,SCHUL  Robert Keyser,Men,USA
20852,SCHULE  Frederick,Men,USA
20854,SCHULER  Carolyn Jane,Women,USA
20855,SCHULER  Laura,Women,CAN
20856,SCHULER  Michael,Men,USA
20858,SCHULT  Jrgen,Men,GER
20859,SCHULTE  Christian,Men,GER
20862,SCHULTZ  David Leslie,Men,USA
20864,SCHULTZ  Ernst,Men,DEN
20866,SCHULTZ  Mark Philip,Men,USA
20874,SCHULZE  Hans,Men,GER
20875,SCHULZE  Karl,Men,GER
20876,SCHUMACHER  Bradley,Men,USA
20879,SCHUMANN  Carl,Men,GER
20882,SCHUMANN  Nils,Men,GER
20884,SCHUMANN  Ralf,Men,GER
20886,SCHUMMELKETEL  Karel Johan,Men,NED
20889,SCHURENKO  Roman,Men,UKR
20890,SCHURRER  Robert,Men,FRA
20891,SCHURTENBERGER  Niklaus,Men,SUI
20892,SCHURTER  Nino,Men,SUI
20893,SCHUSTER  Philipp,Men,USA
20895,SCHUSTER  Walter,Men,AUT
20896,SCHUT  Johanna,Women,NED
20897,SCHUTTE  Carl Otto,Men,USA
20899,SCHUURING  Cornelis,Men,NED
20901,SCHWAB  Arthur,Men,SUI
